game_id,player_id,cluster
202282212,17515568,3
202294096,1270139,3
202294096,16794502,3
202300060,6975462,3
202300060,8354416,4
202310268,520130,0
202310268,16794502,3
202317606,10391246,0
202317606,16794502,3
202319384,8840075,0
202319384,16794502,3
202327067,6961598,0
202327067,8945737,4
202330037,7836476,3
202330037,16794502,3
202337808,8304908,3
202337808,15131510,3
202338513,15384974,3
202338513,20656660,4
202340836,3587408,1
202340836,20656660,2
202342055,10912944,4
202342055,20656660,4
202343957,7445226,3
202343957,10912944,3
202345095,7445226,3
202345095,10912944,4
202347401,10912944,4
202347401,19473260,3
202349409,6531537,2
202349409,10912944,3
202350496,8586983,3
202350496,9303779,3
202351692,7860065,0
202351692,8586983,0
202353447,10912944,3
202353447,15657795,3
202355716,7445226,0
202355716,15657795,0
202356317,10912944,4
202356317,19579871,3
202358363,7445226,3
202358363,9303779,3
202358904,9789412,3
202358904,23054460,1
202359814,7445226,0
202359814,19579871,3
202360513,10912944,3
202360513,16554192,3
202369727,2236507,3
202369727,9789412,3
202371658,9789412,0
202371658,22313417,0
202373063,9285843,4
202373063,9789412,3
202374488,9789412,3
202374488,12131032,3
202376150,9789412,0
202376150,20060547,0
202392326,7450111,3
202392326,11125131,2
202405267,385455,0
202405267,8945737,3
202413315,8945737,0
202416795,8945737,3
202422977,1492832,0
202422977,12096092,0
202424075,4309542,3
202424075,4703134,3
202425903,230361,0
202425903,21170971,3
202428294,1492832,3
202428294,9789412,0
202430764,8840075,4
202430764,12096092,4
202431107,230361,0
202431107,7102943,4
202433042,230361,0
202433042,9789412,0
202437200,6656258,3
202437200,9789412,0
202439448,223882,3
202439448,1492832,4
202440510,8945737,4
202440510,9789412,4
202442978,223882,3
202442978,1492832,3
202444616,230361,0
202444616,14201924,3
202445979,6598004,3
202445979,8945737,3
202446361,223882,3
202446361,1492832,3
202450260,223882,4
202450260,8840075,3
202454137,223882,3
202454137,23326399,3
202456864,223882,4
202456864,15017397,3
202460422,16794502,3
202460422,17916129,3
202460840,223882,3
202460840,21593342,3
202462029,16794502,3
202462029,17916129,3
202464604,223882,3
202464604,1492832,3
202467441,223882,3
202467441,1492832,3
202468653,230361,2
202468653,23979260,3
202469385,1642626,3
202469385,10307814,3
202472514,230361,4
202472514,16794502,3
202474542,20938518,4
202474542,23979260,2
202476427,2702155,1
202476427,16794502,3
202476561,230361,2
202476561,21170971,3
202477323,4563532,4
202477323,12096092,0
202482153,8618131,3
202482153,20938518,3
202508513,8304908,3
202508513,16794502,4
202521741,7647817,3
202521741,20938518,2
202524221,6961598,4
202524221,20938518,3
202526750,1036727,3
202526750,9789412,3
202531956,9789412,4
202531956,20656660,4
202538518,1036727,3
202538518,20656660,3
202542430,1036727,4
202542430,20656660,3
202546386,12019842,3
202546386,20656660,3
202547063,125727,4
202547063,20938518,3
202548510,9789412,4
202548510,20656660,3
202549754,6877505,3
202549754,20938518,4
202553491,5307009,0
202553491,17669489,0
202555886,15383233,4
202555886,17669489,4
202558065,8146589,3
202558065,10307814,3
202560453,11594608,2
202560453,20938518,2
202562211,7860065,0
202562211,20938518,0
202564042,7450111,4
202564042,15383233,3
